,id,name,accepted,submission,difficulty,link,website,upvotes,comments
214,339,Recursive Sequence,1857,3692,Difficulty: Implementation 20/50 Concept 17/50,https://www.spoj.com/problems/SEQ,spoj,75,25
215,344,Poker,333,891,Difficulty: Implementation 17/50 Concept 9/50,https://www.spoj.com/problems/POKER,spoj,3,1
216,345,Mixtures,3230,8885,Difficulty: Implementation 17/50 Concept 21/50,https://www.spoj.com/problems/MIXTURES,spoj,256,85
217,346,Bytelandian gold coins,6482,25767,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/COINS,spoj,544,181
218,347,Lazy Cows,75,264,Difficulty: Implementation 27/50 Concept 21/50,https://www.spoj.com/problems/LAZYCOWS,spoj,4,1
219,348,Expedition,453,2215,Difficulty: Implementation 20/50 Concept 20/50,https://www.spoj.com/problems/EXPEDI,spoj,58,19
220,349,Around the world,20,82,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/AROUND,spoj,1,0
221,350,Landscaping,27,91, ,https://www.spoj.com/problems/LANDSCAP,spoj,1,0
222,351,Ha-noi!,161,382,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/HAN01,spoj,0,0
223,359,Alpha Centauri Tennis,878,1738,Difficulty: Implementation 3/50 Concept 8/50,https://www.spoj.com/problems/ACT,spoj,2,0
224,362,Ignore the Garbage,182,419,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/IGARB,spoj,1,0
225,364,Pocket Money,863,2240,Difficulty: Implementation 15/50 Concept 18/50,https://www.spoj.com/problems/LISA,spoj,53,17
226,365,Phidias,572,1212,Difficulty: Implementation 13/50 Concept 21/50,https://www.spoj.com/problems/PHIDIAS,spoj,25,8
227,366,Farmer,44,265,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/FARMER,spoj,1,0
228,367,Empodia,44,160,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/EMPODIA,spoj,2,0
229,368,Cobbled streets,2738,5390,Difficulty: Implementation 13/50 Concept 12/50,https://www.spoj.com/problems/CSTREET,spoj,98,32
230,369,Math I,22,87,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/MATH1,spoj,0,0
231,370,Ones and zeros,1341,4466,Difficulty: Implementation 19/50 Concept 22/50,https://www.spoj.com/problems/ONEZERO,spoj,149,49
232,371,Boxes,193,540,Difficulty: Implementation 1/50 Concept 26/50,https://www.spoj.com/problems/BOXES,spoj,0,0
233,372,The Benefactor,1078,3047,Difficulty: Implementation 12/50 Concept 13/50,https://www.spoj.com/problems/BENEFACT,spoj,48,16
234,373,Greedy island,170,509,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/GREED,spoj,6,2
235,374,Count maximum matrices,48,235,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/MATRIX,spoj,0,0
236,375,Query on a tree,990,5646,Difficulty: Implementation 33/50 Concept 27/50,https://www.spoj.com/problems/QTREE,spoj,165,55
237,376,A concrete simulation,590,1721,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/ACS,spoj,15,5
238,377,Taxi,351,1236,Difficulty: Implementation 13/50 Concept 16/50,https://www.spoj.com/problems/TAXI,spoj,14,4
239,379,Ambiguous Permutations,7348,12333,Difficulty: Implementation 4/50 Concept 5/50,https://www.spoj.com/problems/PERMUT2,spoj,71,23
240,380,Bullshit Bingo,236,708, ,https://www.spoj.com/problems/BINGO,spoj,0,0
241,381,106 miles to Chicago,1153,3157,Difficulty: Implementation 15/50 Concept 14/50,https://www.spoj.com/problems/CHICAGO,spoj,50,16
242,382,Decorate the wall,75,213,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/DECORATE,spoj,0,0
243,383,European railroad tracks,66,222, ,https://www.spoj.com/problems/EUROPEAN,spoj,0,0
244,384,Any fool can do it,124,385,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/FOOL,spoj,2,0
245,385,Game schedule required,42,148,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/GAME,spoj,0,0
246,386,Help the problem setter,44,97, ,https://www.spoj.com/problems/HELP,spoj,0,0
247,387,Travelling tours,164,305,Difficulty: Implementation 30/50 Concept 34/50,https://www.spoj.com/problems/TOURS,spoj,1,0
248,388,Menu,65,347,Difficulty: Implementation 25/50 Concept 16/50,https://www.spoj.com/problems/MENU,spoj,7,2
249,389,Use of Hospital Facilities,5,50,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/HOSPITAL,spoj,1,0
250,390,Billiard  ,483,889,Difficulty: Implementation 13/50 Concept 17/50,https://www.spoj.com/problems/BILLIARD,spoj,2,0
251,391,Railroads,14,85,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/RAILROAD,spoj,0,0
252,392,Spin,9,38,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/SPIN,spoj,0,0
253,393,Hexagon,34,70,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/HEXAGON,spoj,0,0
254,394,Alphacode,6100,22356,Difficulty: Implementation 15/50 Concept 15/50,https://www.spoj.com/problems/ACODE,spoj,578,192
255,395,Anti-prime Sequences,168,341,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/APRIME,spoj,2,0
256,396,Hit or Miss,57,129,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/HITOMISS,spoj,0,0
257,397,I Conduit,29,190,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/CONDUIT,spoj,3,1
258,398,Roll Playing Games,16,118,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/RPGAMES,spoj,0,0
259,399,Team Rankings,205,385,Difficulty: Implementation 17/50 Concept 9/50,https://www.spoj.com/problems/TRANK,spoj,1,0
260,400,To and Fro,12955,23327,Difficulty: Implementation 14/50 Concept 7/50,https://www.spoj.com/problems/TOANDFRO,spoj,90,30
261,401,Translations,49,131,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/TRANSL,spoj,0,0
262,402,Hike on a Graph,308,767,Difficulty: Implementation 15/50 Concept 19/50,https://www.spoj.com/problems/HIKE,spoj,8,2
263,403,Sort fractions,233,708,Difficulty: Implementation 9/50 Concept 21/50,https://www.spoj.com/problems/FRACTION,spoj,6,2
264,404,Scanner,6,56, ,https://www.spoj.com/problems/SCANNER,spoj,0,0
265,405,Tin Cutter,45,134,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/TCUTTER,spoj,0,0
266,406,Logic,24,107,Difficulty: Implementation 17/50 Concept 9/50,https://www.spoj.com/problems/LOGIC,spoj,0,0
267,407,Random Number,12,44,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/RNUMBER,spoj,0,0
268,408,Jill Rides Again,320,940,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/JRIDE,spoj,2,0
269,409,DEL Command,12,73,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/DELCOMM,spoj,1,0
270,410,Variable Radix Huffman Encoding,32,173,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/VHUFFM,spoj,1,0
271,411,Number of quite different words,79,238,Difficulty: Implementation 17/50 Concept 27/50,https://www.spoj.com/problems/NUMQDW,spoj,4,1
272,412,K-path cover,36,181,Difficulty: Implementation 1/50 Concept 50/50,https://www.spoj.com/problems/COVER,spoj,0,0
273,413,Word Puzzles,66,370,Difficulty: Implementation 30/50 Concept 14/50,https://www.spoj.com/problems/WPUZZLES,spoj,4,1
274,414,Equatorial Bonfire,21,71,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/BONFIRE,spoj,1,0
275,416,Divisibility by 15,157,1018,Difficulty: Implementation 31/50 Concept 26/50,https://www.spoj.com/problems/DIV15,spoj,5,1
276,417,The lazy programmer,129,646,Difficulty: Implementation 21/50 Concept 23/50,https://www.spoj.com/problems/LAZYPROG,spoj,9,3
277,418,Necklace,7,43, ,https://www.spoj.com/problems/NECKLACE,spoj,0,0
278,419,Transposing is Fun,104,286,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/TRANSP,spoj,1,0
279,421,Another Road Problem,16,68,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/AROAD,spoj,0,0
280,422,Transposing is Even More Fun,75,290,Difficulty: Implementation 28/50 Concept 39/50,https://www.spoj.com/problems/TRANSP2,spoj,2,0
281,423,Assignments,1579,4712,Difficulty: Implementation 18/50 Concept 21/50,https://www.spoj.com/problems/ASSIGN,spoj,242,80
282,428,Particular Palindromes,157,492,Difficulty: Implementation 22/50 Concept 24/50,https://www.spoj.com/problems/PARTPALI,spoj,5,1
283,449,Simple Numbers with Fractions Conversion,5,34,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/TCNUMFL,spoj,2,0
284,479,Permutation generator,34,126,Difficulty: Implementation 21/50 Concept 17/50,https://www.spoj.com/problems/TPERML,spoj,1,0
285,481,Roots of polynomial,9,37,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/KMSL4B,spoj,0,0
286,484,Fossil in the Ice,96,435,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/TFOSS,spoj,0,0
287,503,Prime Intervals,278,1753,Difficulty: Implementation 21/50 Concept 19/50,https://www.spoj.com/problems/PRINT,spoj,66,22
288,515,Collatz,192,444,Difficulty: Implementation 1/50 Concept 5/50,https://www.spoj.com/problems/CLTZ,spoj,1,0
289,518,Zig-Zag Permutation,13,42,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/ZZPERM,spoj,1,0
290,526,Divisors,737,1694,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/DIV,spoj,38,12
291,530,Divisors 2,477,911,Difficulty: Implementation 12/50 Concept 16/50,https://www.spoj.com/problems/DIV2,spoj,10,3
292,598,Increasing Subsequences,48,142,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/INCR,spoj,0,0
293,660,Dungeon of Death,574,1342,Difficulty: Implementation 13/50 Concept 26/50,https://www.spoj.com/problems/QUEST4,spoj,14,4
294,661,Nail Them,413,963,Difficulty: Implementation 10/50 Concept 15/50,https://www.spoj.com/problems/QUEST5,spoj,13,4
295,665,String it out,471,1217,Difficulty: Implementation 12/50 Concept 15/50,https://www.spoj.com/problems/SUBS,spoj,22,7
296,666,Con-Junctions,402,990,Difficulty: Implementation 14/50 Concept 19/50,https://www.spoj.com/problems/VOCV,spoj,32,10
297,676,Sorting is not easy,213,538,Difficulty: Implementation 19/50 Concept 32/50,https://www.spoj.com/problems/LSORT,spoj,9,3
298,677,A place for the brewery,58,210,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/BROW,spoj,0,0
299,681,Building the Tower,19,98,Difficulty: Implementation 17/50 Concept 12/50,https://www.spoj.com/problems/HANOI07,spoj,2,0
300,682,Pairs of Integers  ,51,204,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/PAIRINT,spoj,0,0
301,684,Another Assignment Problem,12,103,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/ASSIGN4,spoj,1,0
302,685,Partition the sequence,48,232,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/SEQPAR,spoj,3,1
303,687,Repeats,234,931,Difficulty: Implementation 34/50 Concept 39/50,https://www.spoj.com/problems/REPEATS,spoj,1,0
304,688,Toy Cars,105,587,Difficulty: Implementation 11/50 Concept 17/50,https://www.spoj.com/problems/SAM,spoj,1,0
305,693,Lethal Warfare,167,360,Difficulty: Implementation 6/50 Concept 12/50,https://www.spoj.com/problems/LWAR,spoj,2,0
306,694,Distinct Substrings,1486,5615,Difficulty: Implementation 21/50 Concept 24/50,https://www.spoj.com/problems/DISUBSTR,spoj,91,30
307,695,Unite Fast,35,129,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/UFAST,spoj,1,0
308,696,Truth or not,58,271,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/LIAR,spoj,1,0
309,697,Matrix Words,23,94,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/MWORDS,spoj,0,0
310,698,Plane Hopping,73,288,Difficulty:  Concept 17/50,https://www.spoj.com/problems/PLHOP,spoj,1,0
311,699,Huge Knap Sack,34,139,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/HKNAP,spoj,1,0
312,700,Branch Prediction,13,75,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/BPRED,spoj,0,0
313,702,Barn Expansion,35,152,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/EXPAND,spoj,0,0
314,703,Mobile Service,220,990,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/SERVICE,spoj,7,2
315,704,Remove The String,92,616,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/PSTRING,spoj,12,4
316,705,New Distinct Substrings,984,3731,Difficulty: Implementation 26/50 Concept 24/50,https://www.spoj.com/problems/SUBST1,spoj,41,13
317,707,Triple-Free Sets,72,177,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/TFSETS,spoj,1,0
318,709,The day of the competitors,446,1549,Difficulty: Implementation 17/50 Concept 27/50,https://www.spoj.com/problems/NICEDAY,spoj,38,12
319,726,Promotion,583,2076,Difficulty: Implementation 12/50 Concept 8/50,https://www.spoj.com/problems/PRO,spoj,24,8
320,729,Move your armies,15,78,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/MAXIMUS,spoj,0,0
321,733,Mountain Walking,191,753,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/MTWALK,spoj,1,0
322,734,Ivan and his interesting game,78,228,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/IVAN,spoj,0,0
323,735,Minimum Diameter Spanning Tree,62,184,Difficulty: Implementation 17/50 Concept 30/50,https://www.spoj.com/problems/MDST,spoj,1,0
324,738,Another Counting Problem,90,225,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/TREE,spoj,1,0
325,739,The Moronic Cowmpouter,1542,3048,Difficulty: Implementation 11/50 Concept 15/50,https://www.spoj.com/problems/NEG2,spoj,19,6
326,740,Treats for the Cows,3636,8528,Difficulty: Implementation 13/50 Concept 14/50,https://www.spoj.com/problems/TRT,spoj,261,87
327,741,Steady Cow Assignment,152,484,Difficulty: Implementation 20/50 Concept 29/50,https://www.spoj.com/problems/STEAD,spoj,5,1
328,744,Longest Permutation,119,606,Difficulty: Implementation 15/50 Concept 19/50,https://www.spoj.com/problems/LPERMUT,spoj,4,1
329,757,Thermal Luminescence,48,123,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/TEM,spoj,0,0
330,760,Convex Hull 3D,48,117, ,https://www.spoj.com/problems/CH3D,spoj,0,0
331,780,The Archipelago,15,37,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/ARCHPLG,spoj,0,0
332,827,Trigonometric optimization,21,78,Difficulty: Implementation 1/50 Concept 34/50,https://www.spoj.com/problems/TRIOPT,spoj,0,0
333,839,Optimal Marks,201,823,Difficulty: Implementation 25/50 Concept 34/50,https://www.spoj.com/problems/OPTM,spoj,8,2
334,850,Soccer Choreography,0,4, ,https://www.spoj.com/problems/WM06,spoj,0,0
335,861,Counting inversions,92,463,Difficulty: Implementation 34/50 Concept 29/50,https://www.spoj.com/problems/SWAPS,spoj,7,2
336,866,DNA Translation,25,117, ,https://www.spoj.com/problems/DNA,spoj,0,0
337,867,Perfect Cubes,1045,2191,Difficulty: Implementation 7/50 Concept 5/50,https://www.spoj.com/problems/CUBES,spoj,11,3
338,869,Galactic Import,63,140,Difficulty: Implementation 5/50 Concept 5/50,https://www.spoj.com/problems/IMPORT,spoj,3,1
339,870,Basically Speaking,630,1440,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/BASE,spoj,7,2
340,871,Letter Sequence Analysis,45,107,Difficulty: Implementation 17/50 Concept 6/50,https://www.spoj.com/problems/SEQUENCE,spoj,3,1
341,872,Mark-up,35,121,Difficulty: Implementation 34/50 Concept 9/50,https://www.spoj.com/problems/MARKUP,spoj,0,0
342,898,Transmitters,147,301,Difficulty: Implementation 28/50 Concept 17/50,https://www.spoj.com/problems/TRANSMIT,spoj,2,0
343,899,Ws Cipher,320,837,Difficulty: Implementation 14/50 Concept 15/50,https://www.spoj.com/problems/WSCIPHER,spoj,6,2
344,900,Split Windows,18,32,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/SPLIT,spoj,0,0
345,901,Index Generation,20,38,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/INDEXGEN,spoj,0,0
346,902,Hangover,11181,17810,Difficulty: Implementation 3/50 Concept 3/50,https://www.spoj.com/problems/HANGOVER,spoj,56,18
347,903,Double Vision,36,64,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/DOUBLEVI,spoj,0,0
348,904,Image Perimeters,196,331,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/IMAGE,spoj,3,1
349,912,Submatrix of submatrix,43,166,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/MATRIX2,spoj,1,0
350,913,Query on a tree II  ,928,4495,Difficulty: Implementation 23/50 Concept 21/50,https://www.spoj.com/problems/QTREE2,spoj,117,39
351,944,Free Tour,0,16, ,https://www.spoj.com/problems/FTOUR,spoj,0,0
352,962,Intergalactic Map,132,564,Difficulty: Implementation 19/50 Concept 28/50,https://www.spoj.com/problems/IM,spoj,2,0
353,964,Entrapment,80,337,Difficulty: Implementation 17/50 Concept 24/50,https://www.spoj.com/problems/EN,spoj,6,2
354,967,Parking Bay,273,556,Difficulty: Implementation 12/50 Concept 23/50,https://www.spoj.com/problems/PB,spoj,3,1
355,972,Birthday,23,120,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/BIRTHDAY,spoj,0,0
356,987,Mobile,10,70,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MOBILE,spoj,0,0
357,996,Continuous Fractions,102,275,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/CFRAC,spoj,1,0
358,999,Generalized Matrioshkas,134,413, ,https://www.spoj.com/problems/MATRIOSH,spoj,0,0
359,1000,Equidivisions,150,644,Difficulty: Implementation 13/50 Concept 13/50,https://www.spoj.com/problems/EQDIV,spoj,-1,0
360,1001,Babylonian Roulette,329,657,Difficulty: Implementation 13/50 Concept 13/50,https://www.spoj.com/problems/BROUL,spoj,1,0
361,1002,Uncle Jack,1175,2963,Difficulty: Implementation 9/50 Concept 8/50,https://www.spoj.com/problems/UJ,spoj,13,4
362,1003,Little Quilt,67,169,Difficulty: Implementation 21/50 Concept 11/50,https://www.spoj.com/problems/QUILT,spoj,3,1
363,1004,Polygon Encoder,5,55,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/POLYCODE,spoj,0,0
364,1021,Aibohphobia,3847,10634,Difficulty: Implementation 12/50 Concept 17/50,https://www.spoj.com/problems/AIBOHP,spoj,309,103
365,1022,Angels and Devils,207,668,Difficulty: Implementation 26/50 Concept 25/50,https://www.spoj.com/problems/ANGELS,spoj,6,2
366,1024,Complete Chess Boards,289,529,Difficulty: Implementation 17/50 Concept 20/50,https://www.spoj.com/problems/COMCB,spoj,2,0
367,1025,Fashion Shows,12840,27692,Difficulty: Implementation 3/50 Concept 3/50,https://www.spoj.com/problems/FASHION,spoj,30,10
368,1026,Favorite Dice,3404,5347,Difficulty: Implementation 4/50 Concept 21/50,https://www.spoj.com/problems/FAVDICE,spoj,42,14
369,1027,Fool the Police,441,1638,Difficulty: Implementation 18/50 Concept 23/50,https://www.spoj.com/problems/FPOLICE,spoj,25,8
370,1028,Hubulullu,4830,8222,Difficulty: Implementation 2/50 Concept 15/50,https://www.spoj.com/problems/HUBULLU,spoj,61,20
